Year,Month,De Aar,Gouda,Karusa,Noupoort,Nxuba,Oyster Bay,Roggeveld,Soetwater
1963,10,5.7031314178130135,6.794043941312163,6.19227308631312,9.271357658369329,10.999863840272383,10.716825463371832,6.266118134868261,8.471378004114907
1963,11,6.9070029124262025,6.073606402295297,7.4696952741520874,9.211538163840505,11.700164484101734,11.400999566842302,7.558774034491497,8.824229022168566
1963,12,7.094895745403511,6.780102959414865,7.760337597076739,11.307788619384198,12.409738580434084,12.329362567672423,7.852882370001412,10.683509316777407
1964,1,5.609140788884734,5.812518343628483,8.11703785024001,8.399765793065288,10.694012175353555,8.867585645903748,8.213836399951868,8.830651399259013
1964,2,5.63647050629462,5.712057424465029,7.493079673488044,8.674105132144007,11.423649380100674,9.077986297196059,7.582437301067371,9.232400263349888
1964,3,6.163514303641708,5.873949203802162,7.334627357625087,9.15082870024426,12.274933712750741,10.58867813877242,7.422095385247262,8.367525074800469
1964,4,6.432600019663154,5.975331671940947,6.801011676674147,9.733227423158022,11.58293994390073,9.722648653258354,6.88211614840653,8.095957767393237
1964,5,5.806809073227797,5.8414829759242615,5.682847896630062,6.504925585362372,8.356460479044618,7.813534409393773,5.750617869466966,7.379866389920224
1964,6,6.117674340271273,5.478094966381988,6.51714598365537,6.7277544899361015,8.857194016050311,9.671778238138987,6.594865256512975,7.886717341978052
1964,7,5.970716732184571,5.536761317886349,7.512857066233009,9.760942786517312,11.097381361767223,10.151117072357742,7.602450546221814,8.485704260303123
1964,8,7.1603103194419075,6.418017638164557,7.436929996058764,10.72673466719096,12.443918110026377,11.588782946420555,7.52561801885834,9.167912656236776
1964,9,8.068201181945291,6.112004920649764,6.622549124612956,9.739955451607571,11.559855029727515,9.768883393520378,6.701525367238105,7.327352459086141
1964,10,8.360998625132432,7.95822264266628,8.388093531118624,11.756142867530988,14.95287133183275,11.596418489599953,8.488124515775878,11.564137792416997
1964,11,7.001104536521941,6.298465410218148,8.81813682520498,9.809051762526174,11.3197593982898,12.48292911622563,8.923296228375108,9.674900715989185
1964,12,7.307939936164953,5.7838629081369906,6.827504483743813,11.092224777503867,9.968895775042533,9.945671344597619,6.908924891578684,8.303019155214404
1965,1,6.244797702014724,6.1006421969103535,8.315865724798805,8.299420462430586,10.393841730685944,10.377394988869757,8.415035367297795,9.277062327625545
1965,2,5.9872462191566225,5.8394734599939495,8.053569828653345,9.308285689240625,10.873657835507512,8.984874713813955,8.149611499740756,9.518604561554032
1965,3,6.099397497192648,6.411507110292385,8.36187833810219,10.636145998137916,10.451412767695821,12.839547459066882,8.461596697302813,10.265340238834924
1965,4,5.894326650875532,5.91348816856547,6.924499786898604,10.043214545914505,13.081362764155445,9.761295902770117,7.007076898058932,9.427018453948335
1965,5,5.284912687107631,6.275931491718426,7.218307344262346,8.664849793505722,13.711867565467546,10.131868148762688,7.304388214549085,7.284549983656205
1965,6,7.0293133475745595,8.546267675965785,6.781997761189556,8.19344621207982,16.518921063843845,12.08543260670057,6.862875485249056,7.947494520974662
1965,7,5.567712260131238,5.69530077845522,5.5783380505277655,6.96681841070914,7.648855196292369,6.960209617833957,5.64486170645449,6.781674441754088
1965,8,7.417428801115061,6.403479324709586,6.7823037382313025,9.772732423530364,10.862415047150808,10.075044722463371,6.863185111175337,8.419758760323075
1965,9,6.057702923457065,6.3609333137609685,8.768631480008434,9.533224330642003,10.952673205394033,10.135271702169144,8.873200514412712,10.127462671927656
1965,10,8.015816518696024,6.0673746712081424,9.668689714785021,9.496461028884566,13.504193968502769,11.354492737047796,9.783992262250349,9.474307161132085
1965,11,7.163952458649311,5.853786231460259,7.498029821433849,10.181217993692597,11.05281895265226,12.598693226049747,7.5874464812797315,10.15363907689908
1965,12,7.609124289524267,5.8396804193440515,6.794039590100514,9.5105408189258,13.075663113682303,11.526752875483318,6.87506091723246,8.446633289167657
1966,1,6.570215153433527,7.107936761210404,7.731402378556332,11.53981339899604,12.89291509307672,11.530650119682003,7.823602088757379,8.379318019472894
1966,2,6.192103698402352,6.104706858263192,7.438876689383585,10.27209628499891,12.335385032950168,13.279857023453978,7.5275879271901704,9.558368931768602
1966,3,6.345335150163802,5.406416206451468,6.172158073215645,9.972325123144152,11.80846905432998,11.037840811269778,6.24576324311909,8.586625048950449
1966,4,5.383402031328288,5.614515296758114,6.581560612099164,9.038124423893287,11.177435231961507,9.298002365789149,6.660048052203075,8.499127633585537
1966,5,5.590603633827824,5.205581429506147,6.144394895509462,6.274224009664755,8.52642359182221,6.899033224255527,6.217668979690883,6.617771805551492
1966,6,5.636568110945312,5.477698117140967,6.295560354492467,8.307084445882424,8.796957522929578,7.905134019352982,6.370637140283275,7.2717547479945654
1966,7,9.280068106940256,5.734894400719783,7.152225717817337,8.58743165017919,11.155306598065037,10.054814042651953,7.237518541316504,7.88188085654662
1966,8,6.118337008377061,5.867295474449675,6.208896276025138,9.463014846466333,11.470328845013363,10.420882855076883,6.282939562002032,8.435306846642204
1966,9,8.324824427983373,6.970123795775656,9.223457504720018,10.46956598951394,12.584664990532108,12.309545135116187,9.333450500472708,11.24547606985183
1966,10,8.766702494914046,7.090891588301828,8.265649977711448,11.061027951411763,14.890017201787083,9.94892094719128,8.364220779650566,10.29987813946713
1966,11,7.73083633674268,6.142907741396169,6.991029798551233,11.449510494953728,12.766306491431589,10.763833589963358,7.0744003036514584,8.032192506405085
1966,12,6.4610221031681885,6.511177621150394,7.339882379146138,9.27738122989121,10.474802495453979,9.512324359698106,7.4274130747601745,9.117179748429082
1967,1,7.052855411437146,6.76138752221593,7.513532963735143,9.309030894652608,11.897764320813003,10.127729727665226,7.60313450404092,9.885896154124962
1967,2,6.137144336738098,6.6209217590137275,8.14229556125832,11.7138034388378,12.456928873597255,11.972129018457807,8.239395318115042,9.91067744759884
1967,3,6.763410971652479,6.5341911536216095,8.124030905736534,10.035363718515374,11.702317197990695,10.855059483426583,8.22091285011066,11.414820622175608
1967,4,5.829392401288722,5.596232553780494,6.504777602583134,9.377674220945055,10.087861737387634,11.927431533706274,6.582349378118174,7.965838715222031
1967,5,5.537499418672913,4.772446062761521,6.634683748057535,7.487541120117542,8.410652837254647,8.838422268682681,6.713804700362793,6.8907863601752055
1967,6,8.235667565510253,5.855430758280281,6.48009552442938,9.08077409752023,12.411107526845532,10.941326749910447,6.557372957445235,7.3013560903807075
1967,7,6.745476433184226,6.988971941423395,8.899770732437485,10.338019207128777,13.241870495137913,11.257828868364172,9.005903648848923,10.117112536646589
1967,8,6.819686776144659,6.858616187520651,7.711524652408083,8.4057725303059,11.486306835380809,11.144152268369883,7.803487313688303,9.549607158892432
1967,9,6.872894373452466,6.492904966130581,7.075625811686724,10.06683679192863,15.316113323205094,12.997617452498865,7.160005154189705,10.459108608420033
1967,10,6.464198310693301,5.964689782615238,6.148161965791102,9.481668440219623,13.244429207599797,9.325470883261247,6.221480973619135,7.980972876201573
1967,11,6.3118871490172115,5.915214364814457,8.510883902195246,10.558664369184209,11.090421255561225,11.240501710353211,8.612379205494115,10.734434448447454
1967,12,7.813218543773503,7.792046768117848,9.491773987998815,12.310114564275796,14.740411186569357,14.637103306552785,9.604966752795875,12.317579750756344
1968,1,6.690439828966795,8.869939943095876,9.648853475005536,10.566940980751998,13.921323476422861,14.825471220709503,9.763919468289668,11.058639518153603
1968,2,6.3128507947468675,6.754267271009462,6.981392148775665,9.518760373001497,10.588641105442806,10.550942844717948,7.0646477214906875,10.47207134018026
1968,3,5.531455442699892,6.129135901884805,8.492348907111438,13.251816130232303,12.296594474466179,12.567472269386341,8.593623174032736,11.216779159428835
1968,4,6.559025738986048,5.296366351280026,6.381069397097117,8.90567079998824,11.415557682142481,10.61366076798856,6.457165908490305,8.407549656843257
1968,5,6.686526465604194,6.4463852467166,6.540573953696935,5.98592800688213,9.33507152913553,9.021324161083768,6.618572613390546,8.41354092065306
1968,6,10.774565531532634,8.099121449565622,7.191029729295245,11.857935796568476,12.015633418259384,11.69657822325695,7.276785304367506,8.55704006137707
1968,7,5.49310060353751,6.252148419387794,7.737452727721057,8.35911580434772,9.922254401445493,9.057127999417453,7.829724590477657,9.04316767267245
1968,8,7.012539012564379,6.924406072756192,8.398067469594555,11.610290631459055,12.650604427102046,13.191117320465711,8.498217396998804,10.880372732018285
1968,9,8.412712137075943,8.389310004108037,8.109588938084642,11.56149357067902,13.033364676465771,12.50504630723553,8.206298656882211,9.885651502800249
1968,10,6.786150327293757,7.5797759784968255,8.491299180872875,10.885330357943939,13.655812229887504,12.481640696252828,8.592560929437186,11.503843021531726
1968,11,6.49785304725631,7.267374845400786,7.823061138034692,10.568217915376525,11.330823472446184,11.51485812516448,7.916353911388777,9.596355799974644
1968,12,6.297543779301247,5.013837488191716,7.007383192758138,9.382635048624497,11.75731403374014,10.77224388882595,7.0909487178732125,10.70344731915893
1969,1,6.190316421682669,5.422155618368974,5.890357069078783,10.550790986132398,11.88429482458745,10.248535064901127,5.960601662253246,8.775457654374296
1969,2,5.875779362182406,5.1470852512530545,7.240293350392788,8.89343095855343,10.592415996062421,12.603398091978024,7.326636411585451,9.289456554529467
1969,3,7.183987273619029,6.3063704210286495,8.278901353553346,11.652421094103406,12.9145448633345,11.742627022166955,8.377630182840228,9.399981912703664
1969,4,6.287489860844984,5.395644489132584,6.5148157778841185,8.336675143945254,10.915799134634241,9.945002753371039,6.592507262213031,8.84371680647164
1969,5,7.467151899508911,6.019443446752296,5.834771146044141,7.855823972536735,9.289976885392186,8.77807155848385,5.904352857409572,8.649112021811348
1969,6,8.782205394453818,5.563798793202024,7.087223715727731,8.50283365979552,10.411974946202909,10.513672057491622,7.171741367341941,8.086289458735983
1969,7,5.384196324475289,6.097801216865591,8.240467634926068,9.60235531336535,12.090542008066773,12.272812979879955,8.33873812851318,9.758523510091358
1969,8,6.188567522121193,5.587572540517781,6.436331957123997,7.388033651035893,13.57524577277993,9.229526601062002,6.513087494107882,8.350843771982287
1969,9,7.940114026144819,6.708665052726024,6.894223980699786,10.163515283890664,10.328989671437087,10.40025192539374,6.97644004215387,9.431836217521008
1969,10,7.354491753899091,7.936073150004862,6.000358571358169,9.209170499983895,11.191902729740445,10.472874846182426,6.071914971386711,8.874643485803281
1969,11,5.725410007648161,7.060152003721967,7.066718067782325,10.145946554202805,11.513465573059303,9.14828843810506,7.150991182285997,9.351837838121412
1969,12,5.964681167922562,5.957076711276164,6.919010143855334,9.820485267550879,12.706360302753843,10.030637061503711,7.001521789079094,10.332967137399732
1970,1,7.174428270135207,5.2241969403215425,7.292391943927859,9.58513448953497,10.966342777603085,10.8715514390219,7.3793562992907935,8.41318180470017
1970,2,6.762158991671421,6.01862492534852,8.682417796925087,11.261711757546092,15.240203374987669,14.119928171353676,8.785958702639839,11.835545218349207
1970,3,6.083522864419156,5.474083139129936,8.346167638503502,9.917909514103421,11.184192603012875,13.047231621629752,8.445698642049987,10.612910975480657
1970,4,6.760392142197297,6.136610891534987,7.399587556786317,8.970607627881751,10.659918723014904,12.033335960206788,7.487830257778731,9.709970703611901
1970,5,10.239172212858396,5.800836214952369,7.473400585277098,11.061515450974696,12.596186324767205,9.812563619102498,7.562523532763316,7.662596200688726
1970,6,6.736141598873767,6.235363620719005,6.913726167854916,6.827036630833556,10.207552571106634,9.190199318845075,6.996174799794399,8.754988525704615
1970,7,5.537975287787935,7.1627520581731225,7.980535217804764,9.033821615856965,11.336913951028965,11.465943768029145,8.075705925304307,9.90717834295761
1970,8,7.2559574286101345,6.453105483049017,6.439547571144811,9.36462096352132,11.328653214195674,9.926506952975766,6.51634145546419,8.203999498595264
1970,9,6.77174157554575,6.397254894530209,6.973281275150616,10.143879399017548,12.26382936143401,10.899559589790194,7.056440122826493,9.339055513338625
1970,10,8.50984263473569,8.102492119528693,8.48845913472065,12.447574284635593,12.290667675487182,12.20864785890469,8.589687014729247,10.841401445957187
1970,11,6.901948564813573,6.984270634209569,7.549399327959584,9.697550203757807,11.210747221458849,11.04646606887061,7.639428587355063,9.852945604712481
1970,12,8.727300043503266,6.283230729438321,9.673426755836333,12.085007996169491,14.081439082907973,12.53809654205362,9.78878579419306,9.957960847424012
1971,1,6.8375923395672,6.698072059273679,8.128780470232812,10.292292898564039,12.992354187137707,10.727351183407755,8.225719054844852,8.914039712100134
1971,2,5.935311398618806,5.953306742231334,7.572380719072141,9.407534605337828,11.80283865307497,10.634948954613936,7.662684039691811,8.798022541963446
1971,3,5.856324419351208,6.399662436369251,7.13067966846577,8.737603936844303,12.49474573797106,12.463066448925488,7.2157155476993395,8.600360641367242
1971,4,4.7377362255977875,6.155967126627788,7.321395723984756,7.1528554182262045,10.624955043597488,8.083643313231061,7.408705959691908,7.910282475042848
1971,5,5.011800227833227,6.013507066650338,8.59334121434133,9.590792276122778,12.410413318788216,12.9312640146348,8.69581985027658,10.360757733188407
1971,6,7.051361964332409,5.064452011801743,5.742972053909138,9.081892314109023,11.169710589759724,9.88102087515708,5.811459028604926,8.359072582688231
1971,7,6.4732308841983475,5.254291396505998,6.084127972677039,8.12814663902596,11.008922999651492,9.350331831621006,6.1566833524698135,7.906084761793842
1971,8,6.134238523737214,6.784305183367147,7.336434143143174,7.380815967858172,10.838353334037336,10.715404518083401,7.4239237173222365,9.504575749213299
1971,9,7.003657613593947,7.18978463975138,7.57944533763092,10.785697654521801,14.570856547429795,11.539287240138535,7.669832906327707,9.7475806212092
1971,10,8.402559846002974,7.045589265724487,8.039225793315302,13.024645697939935,13.210467302262977,12.299321247563386,8.135096406703667,10.317713143800383
1971,11,6.489349974437872,6.093851183571807,7.636407445848107,9.269806839829123,12.89211319048421,11.384056239158115,7.727474307849383,9.775654885558446
1971,12,6.266809183897845,6.75087125249407,8.445232761542549,10.526263998694215,13.883462246681479,10.00728462973628,8.545945151749308,10.475898207713517
1972,1,5.757747344953146,5.952785871581086,6.730174047116639,10.415046132659334,12.790009445935821,10.734395362570043,6.8104337550407585,7.331499712866423
1972,2,7.878807921140112,10.548314239731262,8.991433521153425,11.972962507361633,15.149238850136054,13.53004636055874,9.09865954876798,10.507237505630904
1972,3,5.746974643562236,5.585848896199655,8.219273867625326,8.5633125009067,11.921180636483868,10.147843589528863,8.317291618035,9.362981906948212
1972,4,9.362085190230394,5.692403652418701,7.002081912372855,9.624201936537355,10.195579913110567,10.661761338076346,7.085584217842736,6.927024246656338
1972,5,8.86759984492485,6.538329178801506,6.932470005976021,9.905288140716253,13.782650733453995,11.520828403654,7.015142164820222,8.89807359066246
1972,6,6.4790117955878905,6.582846153022571,8.518537572265005,8.266081162068996,12.260705873987924,11.066486879964572,8.620124148288776,9.868951655988027
1972,7,9.599967440062045,5.669210695048396,6.293989671025217,7.869704054325579,10.469482875945626,9.612691853236608,6.369047725859672,7.893759218787476
1972,8,10.071893489647767,8.519912108416229,7.321866594779145,8.198827744398317,11.70173940402956,12.427428080771755,7.409182445787204,8.37323313452266
1972,9,7.785370185915319,6.638080449717922,8.058037335509198,9.721701226541795,11.880872826420012,10.72801542342085,8.154132283197319,9.422875458195337
1972,10,7.423652251815303,6.213583973884692,7.808350972997545,8.74437287979422,11.979339525911136,11.245620134878507,7.9014683224263145,9.747926061943312
1972,11,7.77846892935489,7.012027255162851,8.033206314030014,9.423711268211317,12.379421688959116,11.20248485950782,8.12900514299707,9.70135835335601
1972,12,6.0994809141627915,6.902324250255765,8.171262523338429,9.927046536827463,11.608139379909105,10.770650342741153,8.268707721471962,10.85676581877646
1973,1,6.074703399643189,6.216503707681381,6.72973838966305,9.365885489332697,11.949586814063727,10.046986920825516,6.809992902217816,9.161436254242417
1973,2,7.350514282708861,5.6518500230946325,7.760188200258024,11.186577517664311,13.695809849166892,10.847756121071425,7.852731191572749,9.844105256424541
1973,3,6.740696295568944,5.805711795284262,8.293017040239619,10.072194768775475,12.231987618633983,11.283834853931877,8.391914204087044,9.132893677193382
1973,4,5.709495075012582,7.1642034023335555,7.940800537060262,10.938142352685135,12.509090140537602,10.903505986907755,8.035497394426262,9.059007498124977
1973,5,6.09994828421717,6.25382141879074,7.256408482533297,9.116217178789618,11.82561463091858,11.76065545633917,7.342943722381327,9.302115378208605
1973,6,7.0458009016920204,6.004516188508706,7.346477975813763,10.052780416581996,10.052472635429002,9.106142383090866,7.434087326252834,8.231490588708363
1973,7,6.135255038564427,6.128756830794188,8.517831788542436,8.41665838804045,10.93986711186636,8.626280186413693,8.619409947845476,10.585867220750519
1973,8,7.498725721750932,6.731219861982467,8.153842777087519,9.782803593747715,12.253477252190526,10.459051463389134,8.251080238580599,10.284710232793342
1973,9,8.16365088418589,6.537037771005689,6.989441243008955,11.07638325628486,13.47836641084439,10.905060532963805,7.072792804022006,9.273303083155692
1973,10,6.1023044966506745,6.705804681569253,7.2945746566882175,9.706264111286277,12.891997682699182,11.614640683270833,7.381565041673477,10.262966824737024
1973,11,6.426316309907494,6.1466817901531146,7.158329338956285,8.830820675827926,11.175733922798031,10.135605074480427,7.243694950298153,9.528750065168673
1973,12,7.316948998989863,5.16614625281514,6.423043460846676,10.5666253219581,11.084575134529025,12.002194811665932,6.499640527808465,10.020041170449893
1974,1,6.648053453828061,5.431419831247522,6.807542742885355,10.938151641789451,15.567720530327374,8.829355027121693,6.888725099894237,9.194353976159904
1974,2,7.672922662903543,5.906529841518331,7.655080927465379,11.76783721872227,13.655132831076497,9.762884240911102,7.74637047734516,8.90363136523229
1974,3,7.6142254938724445,5.81286318553396,7.892360815941744,12.437330018977859,14.808768600198885,11.8653686165555,7.986480012486242,9.176599578961962
1974,4,5.283162798491132,5.438565729903658,6.496647959189932,9.053427141842391,10.616410331223364,10.122593847678544,6.5741227858496964,8.476141737968746
1974,5,6.755176091140277,5.717376726892117,7.249169242910668,10.021575093019809,12.960624620322687,10.860658504748248,7.3356181522635815,8.530987485733327
1974,6,8.552005304736957,8.01874020968376,6.694083487494595,8.559666423166398,9.922836937155033,8.985023919106002,6.7739128027195346,7.604066206270295
1974,7,6.12669789284273,6.424644985491633,7.72817546960561,10.037260695339578,10.933279714837632,12.22171699964252,7.8203366977751285,9.528393871538192
1974,8,8.39282597555583,5.982614130537867,8.038557410596757,9.387321271287131,12.159809361096446,12.245963007749967,8.134420053284604,9.701602222499854
1974,9,7.266366497663483,5.908224702925079,7.68939565055695,9.33771427553706,11.5869829427438,11.138856027443637,7.781094415656657,9.745478147206478
1974,10,7.233268447025708,8.20313666371787,9.545083498423699,10.970796983559557,13.679321288407026,11.728497595081123,9.65891199800359,11.92111138760545
1974,11,7.70554862784776,6.199381428368418,7.0737716181341295,9.82270855279003,11.796725219589625,9.326024615421455,7.158128848722631,8.782633086039983
1974,12,6.257680793934767,5.389919015472472,7.885543143108343,10.92648955769015,11.793715648362863,12.258566376230434,7.9795810364909165,10.6454362565389
1975,1,6.5326102903329435,6.35908701891209,7.84116387285766,12.99024863083745,14.483320205938998,11.652935512439107,7.934672527732689,10.108428439143632
1975,2,6.068452646651957,5.947951302681744,7.775812436792929,9.100760998052648,9.958702407234,11.151953553774474,7.8685417526591515,8.592427414320174
1975,3,6.180648999156604,5.472052076016457,6.895817900033229,9.134180030494504,12.18705785439892,10.703715514886598,6.978052969539595,8.471481991824879
1975,4,5.188318408202895,5.1389789246532,7.417963124868695,8.892563624639564,11.212527285233175,8.711971978163822,7.506424961015254,8.886284018297093
1975,5,6.824764566181746,5.900966252968239,7.912337906546534,9.126955563555306,11.189216648752565,10.576502253154436,8.006695336968177,8.60436078828192
1975,6,5.56966248421555,6.495806781837912,7.4014853382428525,7.252615753370893,8.652890178804812,7.521569776086961,7.48975067095093,8.410316800883734
1975,7,7.192457864274408,5.905335471494688,6.945677829742165,8.279455275878867,10.74856417434556,10.380177807043818,7.028507496560211,8.064889042086453
1975,8,7.355330632083502,6.935076137093945,8.250188240048125,11.20226379441614,11.768684765206872,11.958404688494301,8.34857465529231,10.40236553126298
1975,9,7.584910690436653,5.968300103321631,6.67195275947445,7.549765099794305,10.721794731356095,7.570923455693949,6.751518157933701,8.299554292552486
1975,10,6.564012648965654,6.729355015399452,8.683144213768966,11.093570328851143,12.10719073471684,12.739527935907596,8.786693782261725,11.011415163508879
1975,11,6.23245088746299,6.225349061486124,7.2947168827479025,10.904267708508865,12.060845509936488,11.316992657356142,7.38170896382927,9.11738820196576
1975,12,6.0894946153135985,5.499708457535382,8.502307803606811,8.963823679079223,12.03887209915246,10.278965445778216,8.60370083389416,9.777605395157204
1976,1,8.650261362764248,9.179836190163334,8.316321149507234,16.690209816417415,16.891094183016826,19.44515800720057,8.41549622310709,9.521547659776207
1976,2,6.7671092168772224,5.395438700815142,7.330308963528481,10.5980886242608,11.830510404844624,10.418264445200872,7.417725492772386,9.240294045740537
1976,3,7.827093514939833,6.16215131680479,9.957595394589223,11.598352967530921,12.458162315977233,9.21712952352108,10.076343244555849,11.055738309673876
1976,4,5.886839226216523,5.702193328373446,7.112590428342511,9.899891134910604,10.64465489097805,10.118110384502366,7.197410586984206,8.837467599585242
1976,5,5.476966190889459,4.542651430078001,6.195454379217631,8.883156383948059,10.76321517544085,8.58776797478767,6.269337365816803,7.8808211163143245
1976,6,6.870757212666145,6.074958237710511,7.274716309381601,8.353185412403818,9.259034060919593,9.587692209891046,7.361469876545579,8.34247969600622
1976,7,5.5310478102130105,6.918223391726587,8.478863708179226,9.668948109493883,10.059935322936724,12.235288879659151,8.579977159329635,10.843534213913284
